63f4be1e-b46a-4b1c-b0c4-130dc1129099;2002;чоловіча;Хмельницька область;Хмельницька область;м.Шепетівка;Випускник закладу загальної середньої освіти 2019 року;місто;Інформаційно-технологічний;українська;Шепетівський навчально-виховний комплекс №1 у складі: "Загальноосвітня школа І-ІІ ступенів та ліцей ім. Героя України М. Дзявульського" Хмельницької області;навчально-виховний комплекс;Хмельницька область;м.Шепетівка;м.Шепетівка;Управління освіти Шепетівської міської ради;Українська мова і література;Зараховано;193.5;11;95;0;Шепетівська загальноосвітня школа I-III ступенів №6 Хмельницької області;Хмельницька область;м.Шепетівка;м.Шепетівка;null;null;null;null;null;null;null;null;null;null;Математика;українська;Зараховано;200.0;12;62;Шепетівська загальноосвітня школа I-III ступенів №6 Хмельницької області;Хмельницька область;м.Шепетівка;м.Шепетівка;Фізика;українська;Зараховано;173.0;null;39;Хмельницький економіко-правовий коледж ПрАТ “Вищий навчальний заклад “Міжрегіональна Академія управління персоналом”;Хмельницька область;м.Хмельницький;м.Хмельницький;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Англійська мова;Зараховано;188.0;11;стандарт(академічний);63;Шепетівський навчально-виховний комплекс "Загальноосвітня школа I-III ступенів-гімназія" Хмельницької області;Хмельницька область;м.Шепетівка;м.Шепетівка;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
7205e457-5e6f-418d-8934-14163492dbac;2001;жіноча;Вінницька область;Вінницька область;м.Вінниця;Випускник минулих років;місто;null;null;null;null;null;null;null;null;Українська мова і література;Зараховано;141.0;null;47;0;Технологічно-промисловий коледж Вінницького національного аграрного університету;Вінницька область;м.Вінниця;м.Вінниця;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
e036ccae-d9e6-4de0-8cf0-7cab91dcd7d0;2002;чоловіча;Тернопільська область;Шумський район;м.Шумськ;Випускник закладу загальної середньої освіти 2019 року;місто;Технологічний;українська;Шумська загальноосвітня школа І-ІІІ ступенів №1;середня загальноосвітня школа;Тернопільська область;Шумський район;м.Шумськ;Відділ освіти, культури, молоді та спорту Шумської міської ради;Українська мова і література;Зараховано;127.0;6;38;0;Шумський навчально-виховний комплекс "загальноосвітній навчальний заклад І-ІІІ ступенів-гімназія";Тернопільська область;Шумський район;м.Шумськ;Історія України;українська;Зараховано;147.0;6;45;Навчально-виховний комплекс "Кременецька загальноосвітня школа І-ІІІ ступенів №5 - дошкільний навчальний заклад";Тернопільська область;м.Кременець;м.Кременець;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Географія;українська;Зараховано;119.0;5;35;Навчально-виховний комплекс "Кременецька загальноосвітня школа І-ІІІ ступенів №5 - дошкільний навчальний заклад";Тернопільська область;м.Кременець;м.Кременець;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
0ead4618-c90d-4119-a163-d68d7d14acb3;1998;чоловіча;Житомирська область;Житомирська область;м.Коростень;Випускник минулих років;місто;null;null;null;null;null;null;null;null;Українська мова і література;Зараховано;119.0;null;33;0;Навчально-виховний комплекс "Школа-гімназія" №12 м.Коростеня Житомирської області;Житомирська область;м.Коростень;м.Коростень;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Географія;українська;Зараховано;134.0;null;42;Коростенський міський ліцей Житомирської області;Житомирська область;м.Коростень;м.Коростень;Англійська мова;Не подолав поріг;0.0;null;null;18;Навчально-виховний комплекс "Школа-гімназія" №12 м.Коростеня Житомирської області;Житомирська область;м.Коростень;м.Коростень;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
543efb4b-7c1a-4403-9132-edefaa0faf52;2000;чоловіча;м.Київ;м.Київ;Солом'янський район міста;Випускник минулих років;місто;null;null;null;null;null;null;null;null;null;null;null;null;null;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Математика;українська;Зараховано;110.0;null;14;Середня загальноосвітня школа №174 Солом'янського району м.Києва;м.Київ;м.Київ. Солом'янський район міста;Солом'янський район міста;Фізика;українська;Зараховано;124.0;null;19;Вище професійне училище Національного авіаційного університету;м.Київ;м.Київ. Солом'янський район міста;Солом'янський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
dcd3f801-3716-4c51-b22d-aa1bd36ad4ec;2002;чоловіча;Тернопільська область;Тернопільська область;м.Чортків;Студент закладу вищої освіти;місто;Молодший спеціаліст;українська;Чортківський державний медичний коледж;заклад вищої освіти;Тернопільська область;м.Чортків;м.Чортків;Міністерство охорони здоров'я України;Українська мова і література;Зараховано;155.0;8;58;0;Чортківська загальноосвітня школа І - ІІІ ступенів №7;Тернопільська область;м.Чортків;м.Чортків;Історія України;українська;Зараховано;164.0;9;55;Чортківська загальноосвітня школа І - ІІІ ступенів №7;Тернопільська область;м.Чортків;м.Чортків;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
4af94e27-29d0-4197-8840-b2d8f94055dc;2002;чоловіча;Тернопільська область;Монастириський район;м.Монастириська;Випускник закладу загальної середньої освіти 2019 року;місто;Універсальний;українська;Монастириська загальноосвітня школа І-ІІІ ступенів Тернопільської області;середня загальноосвітня школа;Тернопільська область;Монастириський район;м.Монастириська;Відділ освіти, молоді та спорту Монастириської районної державної адміністрації;Українська мова і література;Зараховано;144.0;6;49;0;Бучацький ліцей;Тернопільська область;Бучацький район;м.Бучач;Історія України;українська;Зараховано;135.0;7;40;Бучацька загальноосвітня школа І-ІІІ ступенів №3;Тернопільська область;Бучацький район;м.Бучач;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Географія;українська;Зараховано;149.0;7;50;Тернопільська загальноосвітня школа І-ІІІ ступенів № 27 ім. Віктора Гурняка Тернопільської міської ради Тернопільської області;Тернопільська область;м.Тернопіль;м.Тернопіль;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
3f8d71f5-f82c-46eb-97cf-373db6e79568;2002;жіноча;Хмельницька область;Ізяславський район;м.Ізяслав;Випускник закладу загальної середньої освіти 2019 року;місто;Інформаційно-технологічний;українська;Ізяславський навчально-виховний комплекс "Загальноосвітня школа І-III ст. №5 ім.О.Онищука, гімназія" Ізяславської районної ради Хмельницької області;навчально-виховний комплекс;Хмельницька область;Ізяславський район;м.Ізяслав;Відділ освіти, молоді та спорту Ізяславської районної державної адміністрації;Українська мова і література;Зараховано;171.0;9;72;0;Ізяславський навчально-виховний комплекс "Загальноосвітня школа І-III ст. №5 ім.О.Онищука, гімназія" Ізяславської районної ради Хмельницької області;Хмельницька область;Ізяславський район;м.Ізяслав;null;null;null;null;null;null;null;null;null;null;Математика;українська;Зараховано;144.0;7;27;Шепетівський навчально-виховний комплекс №1 у складі: "Загальноосвітня школа І-ІІ ступенів та ліцей ім. Героя України М. Дзявульського" Хмельницької області;Хмельницька область;м.Шепетівка;м.Шепетівка;null;null;null;null;null;null;null;null;null;null;Хімія;українська;Зараховано;125.0;null;28;Хмельницький університет управління та права. Факультет управління та економіки;Хмельницька область;м.Хмельницький;м.Хмельницький;Біологія;українська;Зараховано;163.0;8;50;Шепетівська спеціалізована загальноосвітня школа I-III ступенів №2 з поглибленим вивченням основ економіки і правознавства Хмельницької області;Хмельницька область;м.Шепетівка;м.Шепетівка;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
7b1c8f89-80ae-4cb0-a945-6de53b6977db;2002;жіноча;Одеська область;м.Одеса;Приморський район міста;Студент закладу вищої освіти;місто;Молодший спеціаліст;українська;Комунальний заклад "Одеський театрально-художній коледж";заклад вищої освіти;Одеська область;м.Одеса. Приморський район міста;Приморський район міста;Департамент освіти і науки Одеської обласної державної адміністрації;Українська мова і література;Зараховано;162.0;8;64;0;Одеська спеціалізована школа №111 І-ІІІ ступенів Одеської міської ради Одеської області;Одеська область;м.Одеса. Суворовський район міста;Суворовський район міста;Історія України;українська;Зараховано;143.0;8;43;Одеська загальноосвітня школа № 27 I-III ступенів Одеської міської ради Одеської області;Одеська область;м.Одеса. Київський район міста;Київський район міста;Математика;українська;Зараховано;133.0;null;22;Одеська загальноосвітня школа № 23 I-III ступенів Одеської міської ради Одеської області;Одеська область;м.Одеса. Суворовський район міста;Суворовський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Англійська мова;Не з’явився;null;null;null;null;Одеська спеціалізована школа №86 I-III ступенів з поглибленим вивченням англійської мови Одеської міської ради Одеської області;Одеська область;м.Одеса. Київський район міста;Київський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
13296d67-4de0-4d66-bd87-688a2906f7ec;2002;жіноча;Київська область;Сквирський район;м.Сквира;Випускник закладу загальної середньої освіти 2019 року;місто;Математичний;українська;Сквирська загальноосвітня школа І-ІІІ ступенів №2 Сквирської районної ради Київської області;середня загальноосвітня школа;Київська область;Сквирський район;м.Сквира;Відділ освіти Сквирської районної державної адміністрації;Українська мова і література;Зараховано;179.0;9;80;0;Білоцерківський національний аграрний університет;Київська область;м.Біла Церква;м.Біла Церква;Історія України;українська;Зараховано;178.0;10;68;Білоцерківська загальноосвітня школа І-ІІІ ступенів № 6 Білоцерківської міської ради Київської області;Київська область;м.Біла Церква;м.Біла Церква;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Біологія;українська;Зараховано;165.0;8;51;Білоцерківська спеціалізована природничо-математична школа І-ІІІ ступенів № 16 ім. М.О.Кириленка Білоцерківської міської ради Київської області;Київська область;м.Біла Церква;м.Біла Церква;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
e90e277c-b590-4d67-b4ea-21588af40a3b;2001;жіноча;Закарпатська область;Закарпатська область;м.Берегове;Студент закладу вищої освіти;місто;Молодший спеціаліст;українська;Берегівський медичний коледж;заклад вищої освіти;Закарпатська область;м.Берегове;м.Берегове;Міністерство охорони здоров'я України;Українська мова і література;Зараховано;129.0;8;39;0;Берегівська загальноосвітня школа І-ІІІ ступенів № 4 з угорською мовою навчання імені Лайоша Кошута Берегівської міської ради Закарпатської області;Закарпатська область;м.Берегове;м.Берегове;Історія України;українська;Не подолав поріг;0.0;9;26;Берегівська загальноосвітня школа І-ІІІ ступенів №3 імені Зріні Ілони Берегівської міської ради Закарпатської області;Закарпатська область;м.Берегове;м.Берегове;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
81542766-a98d-4253-a192-ca2223c57d61;2000;чоловіча;Дніпропетровська область;м.Дніпро;Чечелівський район міста;Студент закладу вищої освіти;місто;Молодший спеціаліст;українська;Державний вищий навчальний заклад "Дніпровський коледж залізничного транспорту та транспортної інфраструктури";заклад вищої освіти;Дніпропетровська область;м.Дніпро. Чечелівський район міста;Чечелівський район міста;Міністерство освіти і науки України;Українська мова і література;Не подолав поріг;0.0;2;14;0;Комунальний заклад освіти "Середня загальноосвітня школа № 54" Дніпровської міської ради;Дніпропетровська область;м.Дніпро. Новокодацький район міста;Новокодацький район міста;null;null;null;null;null;null;null;null;null;null;Математика;українська;Не подолав поріг;0.0;3;9;Комунальний заклад освіти «Навчально-виховний комплекс № 144 «спеціалізована школа з поглибленим вивченням івриту, історії єврейського народу, єврейських традицій – дошкільний навчальний заклад (дитячий садок)» Дніпровської міської ради;Дніпропетровська область;м.Дніпро. Центральний район міста;Центральний район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
f8511bdb-1b89-42ed-b20e-d89a3d7e26ce;2002;жіноча;Харківська область;Зміївський район;м.Зміїв;Випускник закладу загальної середньої освіти 2019 року;місто;Історичний;українська;Зміївський ліцей №1 імені двічі Героя Радянського Союзу З.К.Слюсаренка Зміївської районної ради Харківської області;ліцей;Харківська область;Зміївський район;м.Зміїв;Відділ освіти Зміївської районної державної адміністрації Харківської області;Українська мова і література;Зараховано;117.0;5;32;0;Балаклійська загальноосвітня школа I-III ступенів №1 ім. О. А. Тризни Балаклійської районної ради Харківської області;Харківська область;Балаклійський район;м.Балаклія;Історія України;українська;Зараховано;115.0;6;33;Балаклійська загальноосвітня школа I-III ступенів №1 ім. О. А. Тризни Балаклійської районної ради Харківської області;Харківська область;Балаклійський район;м.Балаклія;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Біологія;українська;Зараховано;142.0;7;39;Харківська державна академія фізичної культури;Харківська область;м.Харків. Шевченківський район міста;Шевченківський район міста;Географія;українська;Не подолав поріг;0.0;null;23;Харківський навчально-науковий інститут Державного вищого навчального закладу «Університет банківської справи»;Харківська область;м.Харків. Шевченківський район міста;Шевченківський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
94ab5181-c078-4cc9-9ff3-f03cbcfe7361;2002;жіноча;м.Київ;м.Київ;Печерський район міста;Випускник закладу загальної середньої освіти 2019 року;місто;Універсальний;українська;Спеціалізована школа №88 Печерського району м.Києва з поглибленим вивченням російської мови;спеціалізована школа;м.Київ;м.Київ. Печерський район міста;Печерський район міста;Управління освіти та інноваційного розвитку Печерської районної в місті Києві державної адміністрації;Українська мова і література;Зараховано;131.0;5;40;0;Школа І-ІІІ ступенів №133 Печерського району м. Києва;м.Київ;м.Київ. Печерський район міста;Печерський район міста;Історія України;українська;Зараховано;121.0;8;35;Школа І-ІІІ ступенів №90 Печерського району міста Києва;м.Київ;м.Київ. Печерський район міста;Печерський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Географія;українська;Зараховано;134.0;6;42;Національний транспортний університет (корпус 1);м.Київ;м.Київ. Печерський район міста;Печерський район міста;Англійська мова;Зараховано;102.0;null;null;20;Школа І-ІІІ ступенів №78 Печерського району м.Києва;м.Київ;м.Київ. Печерський район міста;Печерський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
a45a4883-288d-41a9-8c49-683dbfc249c2;2002;жіноча;Рівненська область;Зарічненський район;с.Морочне;Випускник закладу загальної середньої освіти 2019 року;село;Географічний;українська;Морочненська загальноосвітня школа І-ІІІ ступенів Зарічненської районної ради Рівненської області;середня загальноосвітня школа;Рівненська область;Зарічненський район;с.Морочне;Відділ освіти Зарічненської районної державної адміністрації Рівненської області;Українська мова і література;Не подолав поріг;0.0;3;19;0;Зарічненська загальноосвітня школа І-ІІІ ступенів Зарічненської районної ради Рівненської області;Рівненська область;Зарічненський район;смт Зарічне;Історія України;українська;Не подолав поріг;0.0;4;24;Зарічненський навчально-виховний комплекс "Загальноосвітня школа І ступеня - гімназія" Зарічненської районної ради Рівненської області;Рівненська область;Зарічненський район;смт Зарічне;Математика;українська;Не подолав поріг;0.0;3;7;Дубровицький навчально-виховний комплекс "Ліцей-школа" Дубровицької районної ради Рівненської області;Рівненська область;Дубровицький район;м.Дубровиця;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
805fe0ea-d74f-429f-b5c0-4bdda430286d;2001;чоловіча;Харківська область;м.Харків;Московський район міста;Випускник закладу загальної середньої освіти 2019 року;місто;Історичний;російська;Харківська загальноосвітня школа I-III ступенів № 25 Харківської міської ради Харківської області;середня загальноосвітня школа;Харківська область;м.Харків. Московський район міста;Московський район міста;Управління освіти адміністрації Московського району Харківської міської ради;Українська мова і література;Зараховано;117.0;5;32;0;Харківський державний автомобільно-дорожній коледж;Харківська область;м.Харків. Шевченківський район міста;Шевченківський район міста;null;null;null;null;null;null;null;null;null;null;Математика;російська;Не подолав поріг;0.0;3;7;Харківський радіотехнічний коледж;Харківська область;м.Харків. Київський район міста;Київський район міста;Фізика;російська;Не подолав поріг;0.0;null;10;Харківський державний автомобільно-дорожній коледж;Харківська область;м.Харків. Шевченківський район міста;Шевченківський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Англійська мова;Зараховано;106.0;4;стандарт(академічний);22;Харківська гімназія №82 Харківської міської ради Харківської області;Харківська область;м.Харків. Слобідський район міста;Слобідський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
28d41f1c-b03b-45cd-8f52-a033cbd65029;2001;жіноча;Дніпропетровська область;Дніпропетровська область;м.Павлоград;Випускник закладу загальної середньої освіти 2019 року;місто;Універсальний;російська;Павлоградська загальноосвітня школа І-ІІІ ступенів № 11 Павлоградської міської ради Дніпропетровської області;середня загальноосвітня школа;Дніпропетровська область;м.Павлоград;м.Павлоград;Відділ освіти Павлоградської міської ради Дніпропетровської області;Українська мова і література;Зараховано;159.0;8;61;0;Західно-Донбаський професійний ліцей;Дніпропетровська область;м.Павлоград;м.Павлоград;null;null;null;null;null;null;null;null;null;null;Математика;російська;Зараховано;157.0;8;33;Павлоградська загальноосвітня школа І-ІІІ ступенів № 20 Павлоградської міської ради Дніпропетровської області;Дніпропетровська область;м.Павлоград;м.Павлоград;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Англійська мова;Зараховано;114.0;5;стандарт(академічний);26;Павлоградська загальноосвітня школа І-ІІІ ступенів № 5 Павлоградської міської ради Дніпропетровської області;Дніпропетровська область;м.Павлоград;м.Павлоград;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
adcebd3e-ef97-454f-9e20-8778649a8007;2002;жіноча;Львівська область;Львівська область;м.Дрогобич;Випускник закладу загальної середньої освіти 2019 року;місто;Іноземної філології;українська;Дрогобицька спеціалізована школа І-ІІІ ступенів №2 Дрогобицької міської ради Львівської області;спеціалізована школа;Львівська область;м.Дрогобич;м.Дрогобич;Відділ освіти виконавчих органів Дрогобицької міської ради;Українська мова і література;Зараховано;177.0;9;78;0;Дрогобицька гімназія імені Богдана Лепкого Дрогобицької міської ради Львівської області;Львівська область;м.Дрогобич;м.Дрогобич;Історія України;українська;Зараховано;105.0;6;29;Дрогобицька загальноосвітня школа І-ІІІ ступенів №1 імені Івана Франка Дрогобицької міської ради Львівської області;Львівська область;м.Дрогобич;м.Дрогобич;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Географія;українська;Зараховано;163.0;null;59;Дрогобицька загальноосвітня школа І-ІІІ ступенів №1 імені Івана Франка Дрогобицької міської ради Львівської області;Львівська область;м.Дрогобич;м.Дрогобич;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Німецька мова;Зараховано;136.0;7;профільний;37;Ліцей №46 ім.В'ячеслава Чорновола Львівської міської ради;Львівська область;м.Львів. Франківський район міста;Франківський район міста;null;null;null;null;null;null;null;null;null;null;data
f0b6c345-91df-4879-8082-8586d78a34b7;2002;жіноча;Львівська область;м.Львів;Шевченківський район міста;Учень (слухач) закладу професійної (професійно-технічної) освіти;місто;Кваліфікований робітник;українська;Вище професійне училище №29 м. Львова;вище професійне училище;Львівська область;м.Львів. Шевченківський район міста;Шевченківський район міста;Департамент освіти і науки Львівської обласної державної адміністрації;Українська мова і література;Не подолав поріг;0.0;2;14;0;Львівська лінгвістична гімназія Львівської міської ради Львівської області;Львівська область;м.Львів. Галицький район міста;Галицький район міста;Історія України;українська;Зараховано;107.0;6;30;Ліцей №75 імені Лесі Українки Львівської міської ради;Львівська область;м.Львів. Залізничний район міста;Залізничний район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
fc9a4b0b-c8f5-4ef9-ad26-05408a320950;1999;чоловіча;Кіровоградська область;Кіровоградська область;м.Олександрія;Учень (слухач) закладу професійної (професійно-технічної) освіти;місто;Кваліфікований робітник;українська;Державний навчальний заклад "Олександрійський професійний ліцей";професійний ліцей відповідного профілю;Кіровоградська область;м.Олександрія;м.Олександрія;Міністерство освіти і науки України;Українська мова і література;Не подолав поріг;0.0;3;16;0;Олександрійський політехнічний коледж;Кіровоградська область;м.Олександрія;м.Олександрія;null;null;null;null;null;null;null;null;null;null;Математика;українська;Зараховано;110.0;5;14;Навчально-виховний комплекс "Олександрійський колегіум - спеціалізована школа" Олександрійської міської ради Кіровоградської області;Кіровоградська область;м.Олександрія;м.Олександрія;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
f481ed34-2964-4cdc-bc11-22744a379361;2002;чоловіча;Одеська область;м.Одеса;Київський район міста;Випускник закладу загальної середньої освіти 2019 року;місто;Універсальний;українська;Одеська загальноосвітня школа №55 I-III ступенів Одеської міської ради Одеської області;середня загальноосвітня школа;Одеська область;м.Одеса. Київський район міста;Київський район міста;Територіальний відділ освіти Київського району департаменту освіти та науки Одеської міської ради;Українська мова і література;Зараховано;134.0;6;42;0;Одеський національний економічний університет;Одеська область;м.Одеса. Приморський район міста;Приморський район міста;null;null;null;null;null;null;null;null;null;null;Математика;українська;Зараховано;163.0;8;36;Одеська загальноосвітня школа № 60 I-III ступенів Одеської міської ради Одеської області;Одеська область;м.Одеса. Малиновський район міста;Малиновський район міста;Фізика;українська;Зараховано;120.0;null;18;Одеська загальноосвітня школа №46 I-III ступенів з професійним навчанням Одеської міської ради Одеської області;Одеська область;м.Одеса. Малиновський район міста;Малиновський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;Англійська мова;Зараховано;138.0;null;null;38;Одеська загальноосвітня школа №118 I-III ступенів Одеської міської ради Одеської області;Одеська область;м.Одеса. Приморський район міста;Приморський район міста;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
5cb7485b-1a23-4071-b0fd-527dfe4b48e6;2002;чоловіча;Івано-Франківська область;Рожнятівський район;смт Перегінське;Випускник закладу загальної середньої освіти 2019 року;місто;Фізико-математичний;українська;Перегінська загальноосвітня школа І-ІІІ ступенів №1 Рожнятівської районної ради Івано-Франківської області;середня загальноосвітня школа;Івано-Франківська область;Рожнятівський район;смт Перегінське;Управління освіти, молоді та спорту Рожнятівської районної державної адміністрації;Українська мова і література;Зараховано;155.0;7;58;0;Перегінська загальноосвітня школа І-ІІІ ступенів №1 Рожнятівської районної ради Івано-Франківської області;Івано-Франківська область;Рожнятівський район;смт Перегінське;null;null;null;null;null;null;null;null;null;null;Математика;українська;Зараховано;137.0;6;24;Долинський академічний гуманітарний ліцей №6 Долинської районної ради Івано-Франківської області;Івано-Франківська область;Долинський район;м.Долина;Фізика;українська;Зараховано;138.0;7;23;Івано-Франківська загальноосвітня школа І-ІІІ ступенів № 12 імені Івана Франка Івано-Франківської міської ради Івано-Франківської області;Івано-Франківська область;м.Івано-Франківськ;м.Івано-Франківськ;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;data
